;EXPER-ZERO-VARIANTS - ISLANDS;

Max Interval - Mean
Zr-LRTA*-unit-neighbor;0,092611;0,012019;0,022630;0,001959;
Zr-NCount-all;0,093986;0,066523;0,009704;0,016744;
Zr-Vaw-all;0,672330;0,027454;0,019059;0,044549;
Zr-LRTA*-unit-all;0,196487;0,035147;0,007324;0,007808;
EZr1-NCount-neighbor;0,141360;0,030022;0,030974;0,029773;
EZr1-Vaw-neighbor;0,285858;0,005315;0,001254;0,000683;
EZr1-LRTA*-unit-neighbor;0,094345;0,006697;0,006021;0,004740;
EZr1-NCount-all;0,076865;0,060389;0,021980;0,019361;
EZr1-Vaw-all;0,926294;0,003899;0,002400;0,000910;
EZr1-LRTA*-unit-all;0,135930;0,023782;0,007991;0,004562;
EZr1x-NCount-neighbor;0,088077;0,054285;0,044906;0,031747;
EZr1x-Vaw-neighbor;0,118093;0,006782;0,002908;0,000778;
EZr1x-LRTA*-unit-neighbor;0,152694;0,016870;0,019371;0,008581;
EZr1x-NCount-all;0,079372;0,057074;0,043809;0,009045;
EZr1x-Vaw-all;0,059076;0,003186;0,003988;0,001491;
EZr1x-LRTA*-unit-all;0,288928;0,014296;0,010340;0,022461;
EZr2-NCount-neighbor;0,149286;0,029857;0,031650;0,029212;
EZr2-Vaw-neighbor;0,724412;0,003878;0,001786;0,000959;
EZr2-LRTA*-unit-neighbor;0,170570;0,010795;0,010532;0,004129;
EZr2-NCount-all;0,115008;0,049107;0,017664;0,022394;
EZr2-Vaw-all;0,191183;0,003746;0,001778;0,000294;
EZr2-LRTA*-unit-all;0,062119;0,012053;0,010111;0,009234;


SDF - Mean
;1;5;10;15;
Zr-NCount-neighbor;0,000051;0,000377;0,000582;0,000828;
Zr-Vaw-neighbor;0,006384;0,031600;0,076106;0,091896;
Zr-LRTA*-unit-neighbor;0,003786;0,027477;0,061279;0,095205;
Zr-NCount-all;0,000062;0,000379;0,000766;0,001325;
Zr-Vaw-all;0,007084;0,032560;0,063208;0,095760;
Zr-LRTA*-unit-all;0,003769;0,028863;0,063635;0,098409;
EZr1-NCount-neighbor;0,000049;0,000336;0,000471;0,000788;
EZr1-Vaw-neighbor;0,006436;0,024469;0,041555;0,059882;
EZr1-LRTA*-unit-neighbor;0,003573;0,018964;0,037787;0,057544;
EZr1-NCount-all;0,000054;0,000202;0,000535;0,000554;
EZr1-Vaw-all;0,006959;0,025585;0,042238;0,060931;
EZr1-LRTA*-unit-all;0,003596;0,020089;0,039432;0,059328;
EZr1x-NCount-neighbor;0,000072;0,000305;0,000678;0,000666;
EZr1x-Vaw-neighbor;0,006448;0,024398;0,041933;0,061621;
EZr1x-LRTA*-unit-neighbor;0,004044;0,019445;0,037060;0,055544;
EZr1x-NCount-all;0,000044;0,000204;0,000493;0,000796;
EZr1x-Vaw-all;0,006322;0,025328;0,042334;0,061901;
EZr1x-LRTA*-unit-all;0,004026;0,020893;0,039446;0,057646;
EZr2-NCount-neighbor;0,000050;0,000279;0,000626;0,000717;
EZr2-Vaw-neighbor;0,007032;0,024496;0,041564;0,059849;
EZr2-LRTA*-unit-neighbor;0,003760;0,028135;0,066150;0,107701;
EZr2-NCount-all;0,000051;0,000237;0,000475;0,000888;
EZr2-Vaw-all;0,006385;0,025476;0,042314;0,060776;
EZr2-LRTA*-unit-all;0,003792;0,026640;0,061765;0,100625;


SDF - StdDev
;1;5;10;15;
Zr-NCount-neighbor;0,000019;0,000056;0,000108;0,000142;
Zr-Vaw-neighbor;0,000090;0,000003;0,018945;0,004149;
Zr-LRTA*-unit-neighbor;0,000018;0,000126;0,000471;0,000706;
Zr-NCount-all;0,000036;0,000097;0,000180;0,000086;
Zr-Vaw-all;0,000847;0,000001;0,000009;0,001350;
Zr-LRTA*-unit-all;0,000017;0,000078;0,000130;0,000388;
EZr1-NCount-neighbor;0,000013;0,000076;0,000100;0,000272;
EZr1-Vaw-neighbor;0,000163;0,000223;0,000133;0,000238;
EZr1-LRTA*-unit-neighbor;0,000011;0,000032;0,000076;0,000024;
EZr1-NCount-all;0,000018;0,000024;0,000025;0,000014;
EZr1-Vaw-all;0,000902;0,000016;0,000267;0,000153;
EZr1-LRTA*-unit-all;0,000023;0,000070;0,000040;0,000053;
EZr1x-NCount-neighbor;0,000016;0,000101;0,000104;0,000125;
EZr1x-Vaw-neighbor;0,000090;0,000217;0,000172;0,000132;
EZr1x-LRTA*-unit-neighbor;0,000004;0,000045;0,000109;0,000329;
EZr1x-NCount-all;0,000006;0,000043;0,000141;0,000378;
EZr1x-Vaw-all;0,000000;0,000138;0,000305;0,000191;
EZr1x-LRTA*-unit-all;0,000021;0,000048;0,000115;0,000478;
EZr2-NCount-neighbor;0,000005;0,000079;0,000293;0,000213;
EZr2-Vaw-neighbor;0,000876;0,000049;0,000195;0,000265;
EZr2-LRTA*-unit-neighbor;0,000023;0,000032;0,000082;0,000365;
EZr2-NCount-all;0,000016;0,000036;0,000097;0,000254;
EZr2-Vaw-all;0,000090;0,000108;0,000201;0,000240;
EZr2-LRTA*-unit-all;0,000020;0,000029;0,000121;0,000243;


